Country,ISO 3166-1 alpha-3,Year,Total,Coal,Oil,Gas,Cement,Flaring,Other,Per Capita
China,CHN,2021,11472369171,7955.985419,1713.339980,773.866062,852.961348,4.677478,171.538883,8.045741
China,CHN,2020,10956213369,7605.716883,1627.725238,687.880944,858.232613,5.118808,171.538883,7.688950
China,CHN,2019,10740996069,7543.157408,1559.728160,630.171360,826.876048,3.806248,177.256846,7.554165
China,CHN,2018,10353876989,7316.399776,1500.473952,575.368912,786.744610,3.350856,171.538883,7.306542
China,CHN,2017,10011107108,7163.317856,1430.586816,486.359360,758.185168,2.924697,169.733211,7.098687
China,CHN,2014,9998621253,7425.066688,1255.605168,370.221552,778.627084,3.877594,165.223167,7.218233
China,CHN,2013,9956308273,7493.454393,1234.621903,320.127464,748.323128,3.564518,156.216868,7.235162
China,CHN,2015,9866904318,7266.978828,1328.805063,380.052208,721.994964,3.854226,165.219030,7.079569
China,CHN,2012,9779281618,7464.806432,1176.711920,277.599296,714.781655,3.659815,141.722500,7.156126
China,CHN,2016,9764979745,7071.403711,1357.837577,421.726239,743.044097,3.040580,167.927541,6.965584
China,CHN,2011,9528555734,7309.786256,1123.858720,245.989968,708.564290,0,140.356500,7.021286
China,CHN,2010,8616652695,6568.793552,1092.571824,199.585408,639.591911,0,116.110000,6.391268
China,CHN,2009,7886532768,6028.500112,982.347712,164.403680,583.560264,0,127.721000,5.889315
China,CHN,2008,7496832207,5729.473744,970.117280,149.674400,525.924483,0,121.642300,5.636008
China,CHN,2007,6978611952,5289.903664,927.351072,129.515072,514.980844,0,116.861300,5.280773
China,CHN,2006,6488803816,4905.374192,898.533712,103.753488,470.086624,0,111.055800,4.941642
China,CHN,2005,5876555340,4424.389920,850.172576,84.957168,411.648776,0,105.386900,4.503496
China,CHN,2004,5223754656,3835.288336,839.092640,71.521280,379.992160,0,97.860240,4.028136
China,CHN,2003,4827445998,3601.712000,727.098816,60.745456,345.186136,0,92.703590,3.745477
China,CHN,2002,4112459057,3018.634032,653.086016,53.992704,296.590305,0,90.156000,3.210536
China,CHN,2001,3723730766,2637.654976,659.300160,67.157456,270.828174,0,88.790000,2.925760
China,CHN,2000,3644464203,2601.736784,648.685552,59.796480,244.388200,0,89.857187,2.883053
China,CHN,1999,3552842067,2580.992136,596.751382,54.571558,228.321991,0,92.205000,2.829973
China,CHN,1997,3510169286,2609.555760,557.961248,44.158528,202.873750,0,95.620000,2.835810
China,CHN,1996,3503233703,2660.401088,510.622368,44.469968,192.853167,0,94.887113,2.852102
China,CHN,1998,3360455433,2444.771024,559.261968,50.500912,211.368717,0,94.552813,2.695186
China,CHN,1995,3357908888,2569.753728,468.229888,42.436448,184.636900,0,92.851924,2.756577
China,CHN,1994,3100002045,2380.585832,423.711771,41.568029,164.376768,0,89.759644,2.567743
China,CHN,1993,2921650956,2228.745248,428.548768,35.727664,142.773793,0,85.855483,2.443147
China,CHN,1992,2730787587,2114.714976,385.793018,30.238950,122.445142,0,77.595502,2.306772
India,IND,2021,2709683625,1802.311897,622.148121,133.450811,149.001244,2.771552,0,1.925088
India,IND,2019,2626459473,1677.653708,674.011463,128.675994,143.664137,2.454171,0,1.898949
China,CHN,1991,2606096182,2049.920064,356.027216,30.777600,101.305072,0,68.066230,2.226241
India,IND,2018,2600446463,1677.600364,655.190293,126.201229,138.964893,2.489684,0,1.899518
Russia,RUS,1990,2534865060,753.267502,888.018985,787.971744,34.609276,33.221968,37.775584,17.126807
China,CHN,1990,2484854820,1976.684032,330.291280,29.301008,84.513100,0,64.065400,2.153806
China,CHN,1989,2463654367,1920.239372,354.441244,28.821068,84.886084,0,75.266600,2.171740
India,IND,2020,2445011942,1588.060207,603.602160,127.635380,122.908202,2.805994,0,1.750956
Russia,RUS,1988,2436908483,916.013321,711.903370,750.139328,35.870706,22.981759,0,16.638233
India,IND,2017,2434867906,1560.988150,631.087430,118.922003,121.047241,2.823083,0,1.798018
China,CHN,1988,2425893553,1892.697824,343.129936,27.311456,84.960637,0,77.793700,2.173954
Russia,RUS,1991,2405531915,704.590959,844.241487,754.748709,32.836858,33.629087,35.484815,16.203734
Russia,RUS,1989,2404824661,882.512192,714.897464,749.210882,35.793898,22.410226,0,16.321434
India,IND,2016,2383815964,1529.990408,613.165557,113.622467,123.281311,3.756221,0,1.780779
Russia,RUS,1987,2357850553,900.889384,708.998708,701.871106,35.641717,10.449638,0,16.226122
Russia,RUS,1986,2348803101,893.978763,804.183763,603.894108,35.353033,11.393434,0,16.305869
Russia,RUS,1985,2348381757,866.020998,797.880480,636.962917,34.496921,13.020442,0,16.434157
India,IND,2015,2270766191,1487.461399,554.788779,106.870633,117.507915,4.137466,0,1.716550
China,CHN,1987,2257738539,1770.268928,321.523328,26.600640,75.428702,0,63.916942,2.058381
India,IND,2014,2187343005,1447.354894,511.166221,109.467500,115.824896,3.529493,0,1.673244
Russia,RUS,1984,2177516312,760.129771,790.351441,580.164343,34.660833,12.209923,0,15.346234
Russia,RUS,1983,2158350747,765.436755,809.622054,536.448989,34.444657,12.398292,0,15.323305
Russia,RUS,1980,2129328792,840.969337,799.683009,441.379368,34.526931,12.770147,0,15.401190
Russia,RUS,1982,2128165485,771.460473,810.519979,500.031868,33.544954,12.608210,0,15.217704
China,CHN,1986,2104213354,1657.391354,303.068297,26.351535,67.361985,0,50.040183,1.952376
Russia,RUS,1981,2088785445,761.398584,807.261880,472.650352,34.800814,12.673814,0,15.026922
Russia,RUS,1979,2048720444,797.958802,781.040078,422.817520,34.175890,12.728153,0,14.898668
India,IND,2013,2037415492,1319.998650,495.642138,110.689227,107.819842,3.265635,0,1.578007
Russia,RUS,1978,2031868617,797.396634,777.933470,397.570904,35.483309,23.484301,0,14.868151
China,CHN,1985,1998082904,1584.511456,284.593872,24.819936,59.301036,0,44.856604,1.884557
Russia,RUS,1992,1965610204,521.106988,585.184698,774.149795,26.717383,27.375474,31.075866,13.216354
Russia,RUS,1977,1964405077,802.153423,725.546972,379.121087,35.725459,21.858137,0,14.474800
India,IND,2012,1962594350,1244.606043,488.554125,125.604798,100.237156,3.592229,0,1.539909
Russia,RUS,1976,1899786067,789.722185,700.981266,353.687936,35.140921,20.253759,0,14.097085
Russia,RUS,1993,1865939469,507.105084,509.802863,781.479886,21.994949,22.062712,23.493975,12.531724
China,CHN,1984,1844828012,1454.197632,271.451104,24.226368,50.065792,3.213328,41.673789,1.766785
Russia,RUS,1975,1829331726,769.577455,684.898032,321.879064,34.725565,18.251610,0,13.667861
India,IND,2011,1778472509,1089.807084,458.909201,136.364239,91.314496,2.077488,0,1.414156
Russia,RUS,2021,1755547390,380.227147,403.080393,875.051751,21.920821,58.921786,16.345492,12.098650
Russia,RUS,1974,1740322645,747.393375,648.250937,295.139621,33.098260,16.440451,0,13.088041
Russia,RUS,2018,1700452840,396.392489,391.516179,825.415088,20.090711,49.437808,17.600565,11.674741
Russia,RUS,2012,1694576422,442.749707,351.771385,804.975624,26.331668,52.927716,15.820322,11.798259
China,CHN,1983,1694216811,1321.842960,263.771360,23.438608,44.126482,2.671056,38.366345,1.646106
Russia,RUS,2019,1692363414,390.365017,398.417081,803.863171,20.306193,62.654678,16.757274,11.612027
Russia,RUS,2011,1679278427,427.838120,344.117271,815.661184,25.128527,51.561280,14.972045,11.713346
India,IND,2010,1676495006,1015.983089,438.373461,134.244240,86.029240,1.864976,0,1.351343
Russia,RUS,1973,1676483256,745.924228,605.227153,278.548335,31.798609,14.984931,0,12.682219
Russia,RUS,2017,1654154022,384.724075,413.496784,777.235876,20.512221,41.926176,16.258890,11.372466
Russia,RUS,2008,1646969024,449.909183,342.160792,778.187257,23.625365,36.624806,16.461621,11.510299
Russia,RUS,1994,1646941737,454.251346,406.647830,732.784626,16.475445,18.666652,18.115838,11.065992
Russia,RUS,2013,1632716418,405.262664,354.646137,780.453844,27.281460,48.827699,16.244614,11.341706
Russia,RUS,2014,1631662227,394.094994,383.204615,772.753422,26.453326,38.466103,16.689767,11.308601
Russia,RUS,2015,1629713151,414.059434,405.864558,736.697972,23.171307,33.022514,16.897365,11.265164
Russia,RUS,2010,1626187553,416.736508,331.844462,792.563304,22.722614,47.870329,14.450336,11.352681
Russia,RUS,2016,1624756335,402.192494,400.367433,749.788229,20.432102,36.218172,15.757905,11.196787
Russia,RUS,2020,1624221431,366.758617,380.833317,780.781499,20.580721,58.921786,16.345492,11.154039
Russia,RUS,1995,1618951170,478.570264,386.640727,699.429401,16.646415,19.977326,17.687037,10.897812
Russia,RUS,2007,1618586183,420.965154,324.906344,777.797181,27.644836,50.867634,16.405034,11.309476
Russia,RUS,2006,1618246151,435.960375,334.100059,765.525718,24.544564,42.156652,15.958783,11.289669
India,IND,2009,1611416152,983.948220,431.609933,112.684767,81.267957,1.905276,0,1.316904
Russia,RUS,1972,1608549740,738.374945,563.381406,263.591290,30.598216,12.603883,0,12.236371
China,CHN,1982,1606585013,1248.856080,257.810032,22.900000,38.869883,2.524496,35.624522,1.585211
Russia,RUS,1996,1586172896,477.104430,361.187740,699.631315,12.723154,20.154373,15.371884,10.700509
Russia,RUS,2005,1559082760,416.422760,319.019961,745.182869,22.256030,41.530490,14.670650,10.842018
Russia,RUS,2004,1541753926,415.369819,308.719743,742.806465,20.915348,39.637562,14.304989,10.680396
Russia,RUS,2009,1539305658,416.977556,321.193282,730.871779,19.746372,38.288005,12.228664,10.752071
Russia,RUS,2003,1535293112,425.152049,308.253748,734.919231,18.666297,34.542749,13.759038,10.592120
Russia,RUS,1971,1528854776,716.493336,518.809940,250.638369,29.731883,13.181248,0,11.695676
China,CHN,1979,1525661148,1147.547329,278.426677,27.776716,30.319954,3.063096,38.527375,1.575610
Russia,RUS,2001,1514713521,444.960912,323.090661,693.013366,15.862541,24.348308,13.437733,10.358040
Russia,RUS,2002,1505520171,423.511292,314.440788,702.371736,17.116161,34.816330,13.263863,10.340812
China,CHN,1980,1494495884,1122.664256,273.202496,27.318784,32.712365,3.011808,35.586175,1.521313
Russia,RUS,1999,1493155061,406.785689,350.222172,686.404648,13.172502,23.633466,12.936585,10.134326
China,CHN,1978,1492777845,1117.446720,281.992432,26.285536,26.810098,2.737008,37.506052,1.562891
Russia,RUS,1997,1481618770,411.674444,352.804307,669.081408,12.272913,21.842953,13.942745,10.015000
Russia,RUS,2000,1478184753,426.448116,317.318002,681.432377,15.112577,23.763752,14.109928,10.066304
China,CHN,1981,1476487854,1125.004730,256.374392,24.387646,33.902721,2.689383,34.128983,1.480545
Russia,RUS,1998,1464542998,400.158472,345.452646,673.280615,11.922667,21.848656,11.879941,9.917491
India,IND,2008,1461518268,910.796506,412.316303,63.046601,73.244725,2.114133,0,1.211135
Russia,RUS,1970,1440678921,702.835509,487.538079,221.794773,28.510560,0,0,11.074222
Russia,RUS,1969,1369809100,657.705199,446.352414,238.846705,26.904782,0,0,10.578538
India,IND,2007,1356953125,842.478182,391.027790,52.695648,68.333266,2.418240,0,1.140592
China,CHN,1977,1340831115,998.608544,257.483936,23.237088,22.905977,2.180080,36.415489,1.422510
Japan,JPN,2013,1315568700,481.216134,541.435289,256.490809,26.805206,0.438664,9.182599,10.303726
Russia,RUS,1968,1315309958,648.750585,416.973449,223.341806,26.244117,0,0,10.210260
Japan,JPN,2012,1306182513,450.013486,564.128956,257.022425,25.624795,0.490291,8.902561,10.216229
Japan,JPN,2007,1303362030,444.982442,607.551169,209.122344,30.658350,0.615672,10.432054,10.182005
Japan,JPN,2005,1290599508,430.348308,641.774213,176.001001,32.279646,0.507807,9.688533,10.098716
Japan,JPN,2003,1287691834,411.820508,655.805004,178.651846,31.935273,0.505778,8.973423,10.099357
Japan,JPN,2004,1283076662,419.813966,644.657995,177.564951,31.276190,0.477135,9.286425,10.049845
Japan,JPN,2002,1279362300,398.394136,665.694780,173.418885,32.417253,0.524611,8.912634,10.049841
Russia,RUS,1967,1279355963,656.022899,391.600723,206.291420,25.440921,0,0,9.986252
Japan,JPN,2006,1267623958,427.482811,604.984148,192.654372,31.990874,0.553147,9.958606,9.910887
Japan,JPN,2011,1265034863,430.475991,552.298459,247.922677,24.982896,0.477500,8.877341,9.882525
Japan,JPN,2000,1264594656,372.149786,676.422214,170.603597,35.085743,0.511630,9.821687,9.972840
Japan,JPN,2014,1264413251,472.934047,496.771315,258.548469,26.557375,0.449102,9.152943,9.918777
India,IND,2006,1258643267,773.565357,368.891165,49.442016,64.905401,1.839328,0,1.073585
Japan,JPN,1996,1252447045,344.117349,706.887939,148.448270,42.559540,0.570780,9.863168,9.961701
Japan,JPN,2001,1249988539,381.227601,654.741169,169.623171,34.374185,0.548238,9.474174,9.837338
Japan,JPN,1997,1245139360,349.675392,692.050712,153.033751,39.926083,0.580429,9.872992,9.879864
Japan,JPN,1999,1241835604,345.281251,685.684394,165.804437,35.010125,0.539409,9.515988,9.812611
Japan,JPN,1995,1239909400,335.293184,709.328445,142.649074,42.142027,0.521556,9.975112,9.884957
Japan,JPN,2008,1232480695,426.290792,562.867939,204.484663,28.552561,0.565197,9.719543,9.622919
Japan,JPN,1994,1227513532,325.337790,712.016299,137.667840,42.297116,0.231207,9.963280,9.810747
China,CHN,1976,1226421277,910.389543,238.985133,19.367963,19.253010,1.905286,36.520343,1.319618
Japan,JPN,2015,1223605161,465.830288,476.378763,246.428641,25.936140,0.424732,8.606597,9.615687
Russia,RUS,1966,1223501599,651.280927,359.570063,188.617518,24.033092,0,0,9.611624
Japan,JPN,2010,1215058103,445.976928,521.743014,213.341562,24.321271,0.474575,9.200753,9.484829
Japan,JPN,1998,1205249923,327.404665,676.243855,156.330316,35.362599,0.498710,9.409777,9.542121
Japan,JPN,2016,1203888206,456.551209,460.878576,251.595944,25.969471,0.457129,8.435877,9.479893
Japan,JPN,2017,1188358949,458.482158,448.847338,245.692546,26.428778,0.436103,8.472026,9.382092
India,IND,2005,1184926501,721.469674,351.646194,50.438624,59.686569,1.685440,0,1.026231
China,CHN,1975,1183214956,906.638480,204.191056,16.971648,19.102242,1.905280,34.406250,1.292955
Japan,JPN,1992,1179504316,312.155887,686.565290,128.434625,41.665791,0.208209,10.474514,9.478141
Japan,JPN,1993,1172487308,317.625427,672.018016,131.217458,41.224494,0.211632,10.190281,9.396468
Japan,JPN,1991,1169777716,317.799425,673.006559,126.994406,40.346745,0.215134,11.415446,9.428065
Japan,JPN,2009,1163375134,411.271552,515.862741,202.176743,25.308482,0.500873,8.254744,9.080565
Russia,RUS,1965,1158563856,630.069140,336.497926,170.227706,21.769084,0,0,9.165809
Japan,JPN,1990,1158129439,317.934282,670.647609,118.872345,38.701103,0.191682,11.782419,9.363440
Japan,JPN,2018,1143411908,441.964043,432.510939,233.953267,26.182944,0.423414,8.377300,9.056307
India,IND,2004,1124517704,669.968548,347.518127,49.584753,55.544666,1.901610,0,0.989662
Germany,DEU,1979,1117888357,549.173108,431.587636,114.720215,22.407397,0,0,14.347403
Japan,JPN,2019,1106015486,432.250117,415.860472,224.230136,25.328006,0.368980,7.977774,8.792438
Germany,DEU,1980,1100065995,551.175520,412.456480,115.452640,20.981355,0,0,14.142083
Russia,RUS,1964,1092142878,609.536403,315.847316,147.214068,19.545092,0,0,8.709674
Germany,DEU,1976,1090840479,555.971762,419.362269,93.634148,21.872299,0,0,13.920135
Germany,DEU,1973,1085738380,561.925696,431.740112,67.751024,24.321548,0,0,13.801619
Germany,DEU,1978,1079132603,523.741263,428.176491,105.270741,21.944108,0,0,13.822354
Japan,JPN,2021,1067398435,418.820499,395.359389,221.525076,23.788868,0.344529,7.560075,8.565739
Germany,DEU,1974,1062726927,565.844227,390.430831,84.495213,21.956656,0,0,13.517167
India,IND,2003,1058725338,625.890755,329.936696,49.987952,50.880079,2.029856,0,0.947477
Germany,DEU,1977,1052608577,516.647780,416.829081,98.048981,21.082736,0,0,13.456807
Germany,DEU,1969,1052000832,686.182928,324.194384,20.620992,21.002528,0,0,13.485032
Germany,DEU,1990,1051979103,569.133933,330.471639,122.299717,15.297268,3.840458,10.936090,13.254082
Germany,DEU,1981,1048523357,557.748736,361.299712,110.000608,19.474301,0,0,13.497204
Germany,DEU,1986,1047471904,573.762079,356.828387,100.550801,16.330637,0,0,13.463068
Germany,DEU,1985,1044117955,579.375692,340.221911,108.531724,15.988628,0,0,13.448403
Japan,JPN,2020,1042224016,399.366949,387.857350,222.604846,24.490267,0.344529,7.560075,8.321498
Germany,DEU,1972,1041480969,553.577158,410.007486,52.651495,25.244830,0,0,13.243055
Germany,DEU,1971,1037236782,588.132211,384.682002,40.182946,24.239623,0,0,13.211289
Germany,DEU,1984,1033244579,572.331456,334.889600,108.531344,17.492179,0,0,13.320402
Germany,DEU,1987,1032442842,560.223918,345.534743,109.546660,15.796493,1.341029,0,13.221040
Germany,DEU,1988,1029024130,552.860960,351.260352,107.637328,16.056370,1.209120,0,13.112341
China,CHN,1974,1028099867,776.101152,182.573456,14.439824,15.340213,1.634144,38.011078,1.143136
Russia,RUS,1963,1026907398,592.178088,295.097289,121.249534,18.382487,0,0,8.266330
Germany,DEU,1970,1026022305,603.233632,370.133616,29.766336,22.888721,0,0,13.104640
India,IND,2002,1022175223,598.598121,324.587833,47.133696,49.111237,2.744336,0,0.930677
Japan,JPN,1989,1021681739,277.104656,615.156288,92.724848,36.695947,0,0,8.288119
Germany,DEU,1982,1015733894,550.812784,344.463632,102.016752,18.440726,0,0,13.087595
Germany,DEU,1991,1013824095,504.058363,352.174663,130.161891,13.741151,3.619014,10.069013,12.704246
Germany,DEU,1983,1011604905,553.738320,333.397148,106.021121,18.448317,0,0,13.041849
Germany,DEU,1989,1008792342,546.778720,322.794736,121.908608,16.720374,0.589904,0,12.783045
China,CHN,1973,1008292576,783.741289,158.819143,11.468277,15.455909,1.264075,37.543884,1.143640
Germany,DEU,1975,1002446986,515.979136,376.809424,88.811696,20.846730,0,0,12.767828
India,IND,2001,991731661,582.083456,316.115271,43.568933,46.739658,3.224343,0,0.919146
Japan,JPN,1988,985464274,278.511632,584.909968,86.206592,35.836082,0,0,8.025064
Germany,DEU,1968,984790813,659.625046,290.439032,14.465526,20.261209,0,0,12.683064
India,IND,2000,978103843,572.876810,312.286549,43.872736,45.957013,3.110736,0,0.923058
Germany,DEU,1964,968917486,755.614921,190.004766,3.825230,19.472568,0,0,12.846404
China,CHN,1972,968645596,770.721770,138.327537,9.280949,14.717164,1.022260,34.575917,1.122624
Germany,DEU,1992,965541817,454.324533,353.960905,129.383593,14.444000,3.539761,9.889026,12.038420
Germany,DEU,1965,960102238,716.916560,217.769840,5.536304,19.879534,0,0,12.626699
Germany,DEU,1996,958700377,400.626928,360.038099,169.970819,14.811078,3.212688,10.040766,11.792007
Russia,RUS,1962,957527578,571.179629,269.931647,99.129872,17.286430,0,0,7.790186
Germany,DEU,1993,955819934,430.790061,360.998807,136.302146,14.531254,3.317362,9.880304,11.862710
Japan,JPN,1979,953071343,190.938368,679.159040,40.890240,41.984767,0.098928,0,8.162268
Germany,DEU,1966,951421993,680.103307,244.283485,6.679498,20.355704,0,0,12.417619
India,IND,1999,950950878,560.528326,300.510056,42.315536,44.592480,3.004480,0,0.913936
Germany,DEU,1963,945497986,761.686976,164.114224,2.561136,17.135650,0,0,12.640987
Japan,JPN,1980,944868566,224.299088,630.658672,47.932448,41.901414,0.076944,0,8.032944
Germany,DEU,1994,939492314,418.197070,350.052061,142.162168,15.340627,3.219887,10.520501,11.615574
Germany,DEU,1995,938613565,406.059831,350.352795,152.984341,15.562397,3.059623,10.594579,11.570215
Japan,JPN,1984,937069892,260.175961,568.097320,71.696872,37.004474,0.095264,0,7.778403
Germany,DEU,1967,936229418,653.866448,254.376864,8.775280,19.210826,0,0,12.131480
Japan,JPN,1977,933237686,204.520014,668.695698,24.684271,35.235111,0.102592,0,8.131974
Germany,DEU,1997,930870087,386.878583,352.402027,162.892045,15.274969,3.238729,10.183734,11.430683
Japan,JPN,1981,926835495,247.357616,590.551194,48.592160,40.261246,0.073280,0,7.828947
Germany,DEU,1998,922812222,377.494523,351.197603,165.392745,15.544564,3.167610,10.015177,11.319463
Germany,DEU,2001,916144477,376.533195,339.732989,173.813082,13.504016,2.968838,9.592357,11.239028
Japan,JPN,1974,914306206,229.190528,635.278976,14.161360,35.613054,0.062288,0,8.229577
Japan,JPN,1973,914265202,214.385162,651.025791,10.581674,38.191966,0.080608,0,8.335792
Japan,JPN,1985,912400813,271.788192,529.480976,76.980640,34.052077,0.098928,0,7.533092
Russia,RUS,1961,912314284,575.205381,241.894976,79.862331,15.351596,0,0,7.514389
Japan,JPN,1986,912259933,257.465616,540.355728,81.252864,33.185725,0,0,7.495338
China,CHN,1971,909209700,736.424280,120.090762,7.174082,13.124041,0.791421,31.605115,1.078176
Japan,JPN,1976,907144545,208.382672,644.761408,20.683280,33.225585,0.091600,0,7.983680
Japan,JPN,1987,902530350,250.394096,536.237392,82.707472,33.191390,0,0,7.381521
Japan,JPN,1978,901590083,174.739115,651.504189,34.503748,40.740439,0.102592,0,7.785112
Germany,DEU,2003,900627666,379.536724,320.455570,174.872568,13.507148,3.002408,9.253248,11.071456
Germany,DEU,2002,899449765,375.799127,325.001720,173.623112,12.822649,2.965213,9.237945,11.043860
Germany,DEU,2000,899351824,373.473132,331.125243,166.433444,15.252878,2.991838,10.075290,11.027999
Japan,JPN,1982,897407791,242.630080,566.787824,49.746128,38.152159,0.091600,0,7.535028
Germany,DEU,1999,895352121,360.066312,340.727569,165.641747,15.771092,3.112500,10.032901,10.978242
Germany,DEU,2004,886637162,375.990449,311.160949,173.357043,14.068338,2.927693,9.132691,10.910219
Russia,RUS,1960,884644672,585.442882,223.784971,61.663787,13.753032,0,0,7.388349
Germany,DEU,1962,883168603,732.012868,132.368779,1.967560,16.819397,0,0,11.903437
Japan,JPN,1983,880909402,229.795088,559.573408,53.347840,38.101466,0.091600,0,7.353550
Germany,DEU,2006,877938802,369.596095,304.553748,178.395732,13.340261,3.068642,8.984325,10.815009
India,IND,1998,876952083,524.125992,262.892000,47.595360,39.026475,3.312256,0,0.858549
Japan,JPN,1975,868510753,213.421571,606.028154,17.154920,31.796187,0.109920,0,7.726164
Germany,DEU,2005,866302770,363.239675,304.818223,173.429605,13.049804,2.953296,8.812165,10.667155
India,IND,1997,858935134,527.722798,244.201936,46.023504,37.418160,3.568736,0,0.856934
Germany,DEU,2008,854508174,356.220854,292.852668,179.833964,13.578516,2.944403,9.077770,10.521235
Japan,JPN,1972,852170216,200.215616,611.364048,7.983856,32.529752,0.076944,0,7.874395
Germany,DEU,2007,851222968,379.386987,270.769920,174.440529,14.449074,2.988342,9.188116,10.485129
Russia,RUS,1959,849684339,584.261964,205.138952,48.554405,11.729017,0,0,7.196029
